52138,STARLINK-3723,2025-12-13T19:31:06.807072,2025-12-14T13:04:14.456627,53.2175,94.6329,0.0001251,83.7129,276.4006,15.08843281,29739-4,20797,1 52138U 22029BC  25347.81327323  .00000185  00000+0  29739-4 0  9991,2 52138  53.2175  94.6329 0001251  83.7129 276.4006 15.08843281207976
52139,STARLINK-3730,2025-12-13T17:27:53.489952,2025-12-14T13:04:14.456627,53.2187,105.0164,0.0001843,68.9378,291.1811,15.08853602,17689-3,20781,1 52139U 22029BD  25347.72770243  .00002529  00000+0  17689-3 0  9999,2 52139  53.2187 105.0164 0001843  68.9378 291.1811 15.08853602207811
52140,STARLINK-3682,2025-12-13T14:29:03.714144,2025-12-14T13:04:14.456627,53.2171,95.5777,0.0001197,103.25,256.8626,15.08834226,-70737-4,20794,1 52140U 22029BE  25347.60351521 -.00001413  00000+0 -70737-4 0  9999,2 52140  53.2171  95.5777 0001197 103.2500 256.8626 15.08834226207948
52262,STARLINK-3761,2025-12-13T17:34:31.641888,2025-12-14T13:04:14.456627,53.2187,134.9494,0.0001404,86.1022,274.013,15.08839393,31898-4,20138,1 52262U 22041B   25347.73231067  .00000220  00000+0  31898-4 0  9992,2 52262  53.2187 134.9494 0001404  86.1022 274.0130 15.08839393201387
52263,STARLINK-3786,2025-12-13T17:39:49.932576,2025-12-14T13:04:14.456627,53.2176,134.982,0.0001228,86.9466,273.1667,15.08842909,31917-4,20138,1 52263U 22041C   25347.73599459  .00000220  00000+0  31917-4 0  9997,2 52263  53.2176 134.9820 0001228  86.9466 273.1667 15.08842909201385
52264,STARLINK-3795,2025-12-13T19:04:37.577568,2025-12-14T13:04:14.456627,53.2195,134.7174,0.0001423,94.1734,265.9421,15.08835993,21924-4,20139,1 52264U 22041D   25347.79487937  .00000061  00000+0  21924-4 0  9991,2 52264  53.2195 134.7174 0001423  94.1734 265.9421 15.08835993201396
52265,STARLINK-3740,2025-12-13T18:59:17.976192,2025-12-14T13:04:14.456627,53.218,134.7318,0.0001514,74.5942,285.5217,15.08910591,-94569-3,20139,1 52265U 22041E   25347.79118028 -.00015336  00000+0 -94569-3 0  9991,2 52265  53.2180 134.7318 0001514  74.5942 285.5217 15.08910591201394
52266,STARLINK-3739,2025-12-13T20:29:23.845344,2025-12-14T13:04:14.456627,53.2171,134.4517,0.0001276,98.3002,261.8135,15.0886855,-37098-3,20140,1 52266U 22041F   25347.85374821 -.00006192  00000+0 -37098-3 0  9998,2 52266  53.2171 134.4517 0001276  98.3002 261.8135 15.08868550201404
52267,STARLINK-3748,2025-12-13T20:24:08.394624,2025-12-14T13:04:14.456627,53.2173,134.4731,0.00011,88.0652,272.0466,15.08816702,-98683-4,20140,1 52267U 22041G   25347.85009716 -.00001857  00000+0 -98683-4 0  9998,2 52267  53.2173 134.4731 0001100  88.0652 272.0466 15.08816702201401
52268,STARLINK-3746,2025-12-13T19:57:35.585568,2025-12-14T13:04:14.456627,53.2167,134.4739,0.0001196,86.4136,273.6993,15.08841554,63964-4,20140,1 52268U 22041H   25347.83166187  .00000730  00000+0  63964-4 0  9994,2 52268  53.2167 134.4739 0001196  86.4136 273.6993 15.08841554201402
52269,STARLINK-3791,2025-12-13T21:54:11.193984,2025-12-14T13:04:14.456627,53.2149,134.1885,0.0001097,84.9759,275.1359,15.08849027,29704-3,20141,1 52269U 22041J   25347.91262956  .00004444  00000+0  29704-3 0  9994,2 52269  53.2149 134.1885 0001097  84.9759 275.1359 15.08849027201413
52270,STARLINK-3804,2025-12-13T21:43:35.478336,2025-12-14T13:04:14.456627,53.2166,134.2481,0.0001188,87.0521,273.0607,15.08842685,73951-4,20141,1 52270U 22041K   25347.90527174  .00000889  00000+0  73951-4 0  9994,2 52270  53.2166 134.2481 0001188  87.0521 273.0607 15.08842685201415
52271,STARLINK-3788,2025-12-13T21:48:53.731008,2025-12-14T13:04:14.456627,53.2157,134.2025,0.0001164,93.3328,266.7798,15.08834089,23357-3,20141,1 52271U 22041L   25347.90895522  .00003431  00000+0  23357-3 0  9990,2 52271  53.2157 134.2025 0001164  93.3328 266.7798 15.08834089201418
52272,STARLINK-3781,2025-12-13T21:39:41.444064,2025-12-14T13:04:14.456627,53.2164,134.2725,0.0001327,87.5626,272.5518,15.08835204,44823-4,20141,1 52272U 22041M   25347.90256301  .00000425  00000+0  44823-4 0  9999,2 52272  53.2164 134.2725 0001327  87.5626 272.5518 15.08835204201416
52273,STARLINK-3782,2025-12-13T16:12:31.004640,2025-12-14T13:04:14.456627,53.2188,125.6387,0.0001341,93.447,266.6676,15.08847048,-11854-3,20151,1 52273U 22041N   25347.67535885 -.00002174  00000+0 -11854-3 0  9993,2 52273  53.2188 125.6387 0001341  93.4470 266.6676 15.08847048201519
52274,STARLINK-3790,2025-12-13T19:52:19.097184,2025-12-14T13:04:14.456627,53.2166,134.568,0.0001343,81.2315,278.8829,15.08837359,18698-3,20140,1 52274U 22041P   25347.82799881  .00002689  00000+0  18698-3 0  9991,2 52274  53.2166 134.5680 0001343  81.2315 278.8829 15.08837359201403
52275,STARLINK-3784,2025-12-13T21:38:17.820096,2025-12-14T13:04:14.456627,53.2163,134.2369,0.0001292,92.0814,268.0326,15.08836742,-12853-4,20141,1 52275U 22041Q   25347.90159514 -.00000492  00000+0 -12853-4 0  9994,2 52275  53.2163 134.2369 0001292  92.0814 268.0326 15.08836742201418
52276,STARLINK-3778,2025-12-13T21:22:23.358432,2025-12-14T13:04:14.456627,53.2171,134.2856,0.0001466,90.4355,269.6805,15.08845987,77832-4,20141,1 52276U 22041R   25347.89054813  .00000951  00000+0  77832-4 0  9995,2 52276  53.2171 134.2856 0001466  90.4355 269.6805 15.08845987201414
52278,STARLINK-3780,2025-12-13T21:17:06.533088,2025-12-14T13:04:14.456627,53.2166,134.3033,8.99e-05,87.8128,272.2967,15.08850561,-15518-3,20141,1 52278U 22041T   25347.88688117 -.00002757  00000+0 -15518-3 0  9996,2 52278  53.2166 134.3033 0000899  87.8128 272.2967 15.08850561201418
52280,STARLINK-3764,2025-12-13T19:25:49.221408,2025-12-14T13:04:14.456627,53.2176,134.6509,0.0001086,89.2361,270.8756,15.08844228,83099-4,20140,1 52280U 22041V   25347.80959747  .00001035  00000+0  83099-4 0  9997,2 52280  53.2176 134.6509 0001086  89.2361 270.8756 15.08844228201409
52281,STARLINK-3779,2025-12-13T21:23:47.952672,2025-12-14T13:04:14.456627,53.2165,134.282,0.0001514,93.7973,266.3192,15.08833388,-51688-5,20141,1 52281U 22041W   25347.89152723 -.00000370  00000+0 -51688-5 0  9999,2 52281  53.2165 134.2820 0001514  93.7973 266.3192 15.08833388201415
52282,STARLINK-3783,2025-12-13T17:41:09.079296,2025-12-14T13:04:14.456627,53.2169,124.9764,0.0001312,90.157,269.9573,15.08842139,35858-4,20152,1 52282U 22041X   25347.73691064  .00000283  00000+0  35858-4 0  9990,2 52282  53.2169 124.9764 0001312  90.1570 269.9573 15.08842139201521
52283,STARLINK-3789,2025-12-13T21:11:47.829408,2025-12-14T13:04:14.456627,53.2167,134.32,0.0001496,84.8277,275.2885,15.08841879,93595-4,20141,1 52283U 22041Y   25347.88319247  .00001202  00000+0  93595-4 0  9991,2 52283  53.2167 134.3200 0001496  84.8277 275.2885 15.08841879201411
52284,STARLINK-3561,2025-12-13T19:05:59.095104,2025-12-14T13:04:14.456627,53.2187,124.7111,0.000108,111.9744,248.1363,15.08793496,-28804-3,20153,1 52284U 22041Z   25347.79582286 -.00004863  00000+0 -28804-3 0  9995,2 52284  53.2187 124.7111 0001080 111.9744 248.1363 15.08793496201532
52286,STARLINK-3802,2025-12-13T18:55:20.290656,2025-12-14T13:04:14.456627,53.2177,124.7478,0.0001263,79.2412,280.8722,15.08828838,-38572-4,20153,1 52286U 22041AB  25347.78842929 -.00000901  00000+0 -38572-4 0  9992,2 52286  53.2177 124.7478 0001263  79.2412 280.8722 15.08828838201531
52287,STARLINK-3822,2025-12-13T17:45:07.583904,2025-12-14T13:04:14.456627,53.2179,134.9656,0.0001357,87.6626,272.4522,15.08846735,86216-4,20139,1 52287U 22041AC  25347.73967111  .00001085  00000+0  86216-4 0  9999,2 52287  53.2179 134.9656 0001357  87.6626 272.4522 15.08846735201394
52288,STARLINK-3776,2025-12-13T15:39:16.092576,2025-12-14T13:04:14.456627,53.218,125.3579,0.0001398,81.5816,278.5334,15.08852253,-53478-4,20151,1 52288U 22041AD  25347.65226959 -.00001139  00000+0 -53478-4 0  9995,2 52288  53.2180 125.3579 0001398  81.5816 278.5334 15.08852253201518
52289,STARLINK-3751,2025-12-13T20:46:37.653312,2025-12-14T13:04:14.456627,53.2172,124.3983,0.0001309,86.869,273.2452,15.08832986,14846-3,20154,1 52289U 22041AE  25347.86571358  .00002075  00000+0  14846-3 0  9998,2 52289  53.2172 124.3983 0001309  86.8690 273.2452 15.08832986201545
52290,STARLINK-3772,2025-12-13T21:46:17.475744,2025-12-14T13:04:14.456627,53.2163,124.2105,0.0001227,90.2174,269.8959,15.08850835,17065-3,20155,1 52290U 22041AF  25347.90714671  .00002430  00000+0  17065-3 0  9993,2 52290  53.2163 124.2105 0001227  90.2174 269.8959 15.08850835201554
52292,STARLINK-3753,2025-12-13T21:39:37.507680,2025-12-14T13:04:14.456627,53.2175,124.231,0.0001299,87.5334,272.5807,15.0883635,11120-3,20155,1 52292U 22041AH  25347.90251745  .00001482  00000+0  11120-3 0  9995,2 52292  53.2175 124.2310 0001299  87.5334 272.5807 15.08836350201552
52293,STARLINK-3771,2025-12-13T21:56:53.179296,2025-12-14T13:04:14.456627,53.2168,124.1886,0.0001209,89.242,270.8711,15.08845537,12202-3,20155,1 52293U 22041AJ  25347.91450439  .00001655  00000+0  12202-3 0  9992,2 52293  53.2168 124.1886 0001209  89.2420 270.8711 15.08845537201550
52294,STARLINK-3777,2025-12-13T21:34:20.535456,2025-12-14T13:04:14.456627,53.2181,124.2459,0.0001317,81.5623,278.5518,15.08835188,10303-3,20155,1 52294U 22041AK  25347.89884879  .00001352  00000+0  10303-3 0  9993,2 52294  53.2181 124.2459 0001317  81.5623 278.5518 15.08835188201554
52295,STARLINK-3765,2025-12-13T21:50:13.367616,2025-12-14T13:04:14.456627,53.218,124.199,0.0001516,88.0008,272.1158,15.08840412,14952-3,20155,1 52295U 22041AL  25347.90987694  .00002092  00000+0  14952-3 0  9991,2 52295  53.2180 124.1990 0001516  88.0008 272.1158 15.08840412201559
52296,STARLINK-3766,2025-12-13T19:43:01.982208,2025-12-14T13:04:14.456627,53.2165,124.5968,0.0001224,88.0756,272.0376,15.08840446,90788-4,20154,1 52296U 22041AM  25347.82155072  .00001157  00000+0  90788-4 0  9993,2 52296  53.2165 124.5968 0001224  88.0756 272.0376 15.08840446201545
52297,STARLINK-3758,2025-12-13T21:44:54.575808,2025-12-14T13:04:14.456627,53.2183,124.2136,0.0001239,84.2074,275.9059,15.08845032,11772-3,20155,1 52297U 22041AN  25347.90618722  .00001586  00000+0  11772-3 0  9990,2 52297  53.2183 124.2136 0001239  84.2074 275.9059 15.08845032201554
52298,STARLINK-3760,2025-12-13T17:09:16.517664,2025-12-14T13:04:14.456627,53.2174,124.6905,0.0001092,80.5298,279.5818,15.08876552,95970-3,20153,1 52298U 22041AP  25347.71477451  .00015034  00000+0  95970-3 0  9997,2 52298  53.2174 124.6905 0001092  80.5298 279.5818 15.08876552201539
52300,STARLINK-3769,2025-12-13T21:02:30.731712,2025-12-14T13:04:14.456627,53.2153,124.3489,0.0001283,81.3844,278.7294,15.08854203,-47007-4,20277,1 52300U 22041AR  25347.87674458 -.00001036  00000+0 -47007-4 0  9992,2 52300  53.2153 124.3489 0001283  81.3844 278.7294 15.08854203202777
52301,STARLINK-3768,2025-12-13T21:29:01.500000,2025-12-14T13:04:14.456627,53.2179,124.2635,0.0001236,80.4287,279.6845,15.08837612,43169-4,20155,1 52301U 22041AS  25347.89515625  .00000399  00000+0  43169-4 0  9999,2 52301  53.2179 124.2635 0001236  80.4287 279.6845 15.08837612201559
52302,STARLINK-3564,2025-12-13T19:12:34.675776,2025-12-14T13:04:14.456627,53.2177,114.691,0.0001259,84.7954,275.3182,15.08835492,73651-4,20167,1 52302U 22041AT  25347.80040134  .00000884  00000+0  73651-4 0  9997,2 52302  53.2177 114.6910 0001259  84.7954 275.3182 15.08835492201674
52303,STARLINK-3742,2025-12-13T21:07:49.758528,2025-12-14T13:04:14.456627,53.2168,124.3316,0.0001042,80.0866,280.0244,15.08837904,74812-4,20277,1 52303U 22041AU  25347.88043702  .00000903  00000+0  74812-4 0  9992,2 52303  53.2168 124.3316 0001042  80.0866 280.0244 15.08837904202778
52304,STARLINK-3744,2025-12-13T19:07:16.685760,2025-12-14T13:04:14.456627,53.2173,114.7073,0.0001299,80.9091,279.2048,15.08833389,65303-4,20167,1 52304U 22041AV  25347.79672090  .00000751  00000+0  65303-4 0  9997,2 52304  53.2173 114.7073 0001299  80.9091 279.2048 15.08833389201674
52305,STARLINK-3724,2025-12-13T21:13:08.146848,2025-12-14T13:04:14.456627,53.2156,124.4221,0.0001294,86.6309,273.4831,15.08841207,85825-4,20155,1 52305U 22041AW  25347.88412207  .00001078  00000+0  85825-4 0  9994,2 52305  53.2156 124.4221 0001294  86.6309 273.4831 15.08841207201550
52306,STARLINK-3747,2025-12-13T17:26:35.228832,2025-12-14T13:04:14.456627,53.218,115.0199,0.0001401,74.1094,286.0052,15.08834252,10530-3,20288,1 52306U 22041AX  25347.72679663  .00001388  00000+0  10530-3 0  9993,2 52306  53.2180 115.0199 0001401  74.1094 286.0052 15.08834252202885
52307,STARLINK-3755,2025-12-13T17:46:27.755328,2025-12-14T13:04:14.456627,53.2169,124.9619,0.000127,90.4909,269.6229,15.08836804,37466-5,20153,1 52307U 22041AY  25347.74059902 -.00000228  00000+0  37466-5 0  9996,2 52307  53.2169 124.9619 0001270  90.4909 269.6229 15.08836804201538
52309,STARLINK-3756,2025-12-13T20:32:03.268032,2025-12-14T13:04:14.456627,53.2173,114.4421,0.0001196,85.3065,274.8064,15.08838938,30850-4,20290,1 52309U 22041BA  25347.85559338  .00000203  00000+0  30850-4 0  9999,2 52309  53.2173 114.4421 0001196  85.3065 274.8064 15.08838938202900
52310,STARLINK-3688,2025-12-13T18:51:22.529952,2025-12-14T13:04:14.456627,53.2168,114.8237,0.0001313,80.3709,279.7432,15.08850816,14017-3,20289,1 52310U 22041BB  25347.78567743  .00001944  00000+0  14017-3 0  9991,2 52310  53.2168 114.8237 0001313  80.3709 279.7432 15.08850816202896
52311,STARLINK-3750,2025-12-13T17:10:40.981440,2025-12-14T13:04:14.456627,53.2176,115.0701,0.0001292,89.9608,270.1532,15.08843612,20505-3,20288,1 52311U 22041BC  25347.71575210  .00002977  00000+0  20505-3 0  9999,2 52311  53.2176 115.0701 0001292  89.9608 270.1532 15.08843612202885
52312,STARLINK-3752,2025-12-13T20:58:32.077632,2025-12-14T13:04:14.456627,53.217,114.3115,0.000124,86.1675,273.9459,15.08845737,74811-4,20291,1 52312U 22041BD  25347.87398238  .00000903  00000+0  74811-4 0  9997,2 52312  53.2170 114.3115 0001240  86.1675 273.9459 15.08845737202910
52313,STARLINK-3749,2025-12-13T21:03:50.797728,2025-12-14T13:04:14.456627,53.2168,114.3429,0.0001855,94.4858,265.6346,15.08854382,87617-4,20291,1 52313U 22041BE  25347.87767127  .00001107  00000+0  87617-4 0  9990,2 52313  53.2168 114.3429 0001855  94.4858 265.6346 15.08854382202912
52331,STARLINK-3889,2025-12-13T22:23:20.718816,2025-12-14T13:04:14.456627,53.2182,234.0998,0.0001528,97.8698,262.2468,15.08834561,42599-4,20269,1 52331U 22045A   25347.93287869  .00000390  00000+0  42599-4 0  9994,2 52331  53.2182 234.0998 0001528  97.8698 262.2468 15.08834561202695
52332,STARLINK-3831,2025-12-13T22:40:37.442784,2025-12-14T13:04:14.456627,53.2156,234.055,0.0001368,93.4961,266.6187,15.08836969,18699-3,20269,1 52332U 22045B   25347.94487781  .00002689  00000+0  18699-3 0  9997,2 52332  53.2156 234.0550 0001368  93.4961 266.6187 15.08836969202698
52333,STARLINK-3847,2025-12-13T22:33:56.075040,2025-12-14T13:04:14.456627,53.2188,234.067,0.0001519,85.7833,274.3333,15.08841852,99651-4,20268,1 52333U 22045C   25347.94023235  .00001298  00000+0  99651-4 0  9991,2 52333  53.2188 234.0670 0001519  85.7833 274.3333 15.08841852202682
52334,STARLINK-3880,2025-12-13T23:53:25.788768,2025-12-14T13:04:14.456627,53.2182,233.8193,0.0001492,101.8672,258.2487,15.08835232,37177-4,20269,1 52334U 22045D   25347.99543737  .00000304  00000+0  37177-4 0  9993,2 52334  53.2182 233.8193 0001492 101.8672 258.2487 15.08835232202692
52335,STARLINK-3814,2025-12-13T23:48:07.572384,2025-12-14T13:04:14.456627,53.2166,233.8344,0.000158,89.3295,270.7878,15.08841943,26903-3,20270,1 52335U 22045E   25347.99175431  .00003996  00000+0  26903-3 0  9990,2 52335  53.2166 233.8344 0001580  89.3295 270.7878 15.08841943202703
52336,STARLINK-3823,2025-12-13T23:10:59.951424,2025-12-14T13:04:14.456627,53.2169,233.7462,0.000136,90.4379,269.6769,15.08837503,-79444-4,20270,1 52336U 22045F   25347.96597166 -.00001552  00000+0 -79444-4 0  9998,2 52336  53.2169 233.7462 0001360  90.4379 269.6769 15.08837503202702
52337,STARLINK-3797,2025-12-13T22:28:38.464320,2025-12-14T13:04:14.456627,53.2165,234.0832,0.000125,91.5612,268.5523,15.08840825,27593-3,20269,1 52337U 22045G   25347.93655630  .00004106  00000+0  27593-3 0  9990,2 52337  53.2165 234.0832 0001250  91.5612 268.5523 15.08840825202699
52339,STARLINK-3792,2025-12-13T22:39:11.042784,2025-12-14T13:04:14.456627,53.2154,233.6928,0.0001111,75.3031,284.8084,15.08835698,-86385-4,20270,1 52339U 22045J   25347.94387781 -.00001662  00000+0 -86385-4 0  9993,2 52339  53.2154 233.6928 0001111  75.3031 284.8084 15.08835698202708
52340,STARLINK-3818,2025-12-13T20:59:53.022336,2025-12-14T13:04:14.456627,53.2159,224.3587,0.0001358,76.0358,284.0785,15.08836222,-51408-4,20281,1 52340U 22045K   25347.87491924 -.00001106  00000+0 -51408-4 0  9993,2 52340  53.2159 224.3587 0001358  76.0358 284.0785 15.08836222202812
52341,STARLINK-3843,2025-12-13T23:26:55.346208,2025-12-14T13:04:14.456627,53.2163,233.8489,0.000135,97.8616,262.2529,15.08838076,32408-4,20270,1 52341U 22045L   25347.97702947  .00000228  00000+0  32408-4 0  9996,2 52341  53.2163 233.8489 0001350  97.8616 262.2529 15.08838076202705
52342,STARLINK-3850,2025-12-13T21:05:12.574464,2025-12-14T13:04:14.456627,53.2164,224.4557,0.0001574,87.8568,272.2604,15.08830718,-41641-4,20282,1 52342U 22045M   25347.87861776 -.00000950  00000+0 -41641-4 0  9995,2 52342  53.2164 224.4557 0001574  87.8568 272.2604 15.08830718202825
52343,STARLINK-3849,2025-12-13T22:44:32.249472,2025-12-14T13:04:14.456627,53.2175,234.0329,0.0001524,89.5719,270.5448,15.08842409,-80823-6,20270,1 52343U 22045N   25347.94759548 -.00000301  00000+0 -80823-6 0  9994,2 52343  53.2175 234.0329 0001524  89.5719 270.5448 15.08842409202708
52344,STARLINK-3851,2025-12-13T22:24:40.069440,2025-12-14T13:04:14.456627,53.2167,224.1618,0.0001329,82.6725,277.4418,15.08843764,17152-3,20283,1 52344U 22045P   25347.93379710  .00002443  00000+0  17152-3 0  9992,2 52344  53.2167 224.1618 0001329  82.6725 277.4418 15.08843764202837
52345,STARLINK-3852,2025-12-13T23:03:10.000224,2025-12-14T13:04:14.456627,53.2159,224.1363,0.0001339,95.1311,264.9834,15.08838378,51270-5,20282,1 52345U 22045Q   25347.96053241 -.00000206  00000+0  51270-5 0  9991,2 52345  53.2159 224.1363 0001339  95.1311 264.9834 15.08838378202824
52346,STARLINK-3812,2025-12-13T22:15:24.691968,2025-12-14T13:04:14.456627,53.2174,224.1339,0.0001556,87.6631,272.454,15.08865851,19739-3,20283,1 52346U 22045R   25347.92736912  .00002857  00000+0  19739-3 0  9996,2 52346  53.2174 224.1339 0001556  87.6631 272.4540 15.08865851202832
52347,STARLINK-3826,2025-12-13T22:31:20.369280,2025-12-14T13:04:14.456627,53.217,224.0833,0.0001429,85.9468,274.1687,15.08841145,84635-6,20283,1 52347U 22045S   25347.93843020 -.00000274  00000+0  84635-6 0  9999,2 52347  53.2170 224.0833 0001429  85.9468 274.1687 15.08841145202836
52348,STARLINK-3829,2025-12-13T23:38:51.556416,2025-12-14T13:04:14.456627,53.2156,223.8615,0.0001557,84.7361,275.3809,15.08842929,29811-3,20284,1 52348U 22045T   25347.98531894  .00004460  00000+0  29811-3 0  9990,2 52348  53.2156 223.8615 0001557  84.7361 275.3809 15.08842929202848
52349,STARLINK-3819,2025-12-13T22:19:21.996480,2025-12-14T13:04:14.456627,53.2166,224.1115,0.0001375,87.699,272.416,15.08840254,49363-4,20283,1 52349U 22045U   25347.93011570  .00000498  00000+0  49363-4 0  9992,2 52349  53.2166 224.1115 0001375  87.6990 272.4160 15.08840254202833
52350,STARLINK-3754,2025-12-13T23:33:34.809696,2025-12-14T13:04:14.456627,53.2165,223.8794,0.0001341,93.0311,267.0835,15.08823995,-23182-4,20284,1 52350U 22045V   25347.98165289 -.00000657  00000+0 -23182-4 0  9996,2 52350  53.2165 223.8794 0001341  93.0311 267.0835 15.08823995202847
52352,STARLINK-3838,2025-12-13T23:17:39.300000,2025-12-14T13:04:14.456627,53.216,223.9286,0.0001364,86.8102,273.3046,15.08843331,11875-3,20284,1 52352U 22045X   25347.97059375  .00001603  00000+0  11875-3 0  9990,2 52352  53.2160 223.9286 0001364  86.8102 273.3046 15.08843331202844
52353,STARLINK-3807,2025-12-13T23:28:15.475296,2025-12-14T13:04:14.456627,53.2165,223.8965,0.0001307,85.4973,274.6168,15.08837912,54397-4,20284,1 52353U 22045Y   25347.97795689  .00000578  00000+0  54397-4 0  9993,2 52353  53.2165 223.8965 0001307  85.4973 274.6168 15.08837912202848
52355,STARLINK-3877,2025-12-13T23:22:57.811008,2025-12-14T13:04:14.456627,53.2173,223.9133,0.0001401,100.9051,259.2099,15.08836241,47230-4,20284,1 52355U 22045AA  25347.97428022  .00000464  00000+0  47230-4 0  9991,2 52355  53.2173 223.9133 0001401 100.9051 259.2099 15.08836241202848
52356,STARLINK-3801,2025-12-13T23:07:04.297152,2025-12-14T13:04:14.456627,53.2175,223.9902,0.0001496,95.5667,264.5496,15.08831881,-27652-4,20284,1 52356U 22045AB  25347.96324418 -.00000728  00000+0 -27652-4 0  9996,2 52356  53.2175 223.9902 0001496  95.5667 264.5496 15.08831881202846
52357,STARLINK-3821,2025-12-13T23:12:22.040928,2025-12-14T13:04:14.456627,53.2178,223.9453,0.0001386,89.481,270.6341,15.08826092,38229-4,20284,1 52357U 22045AC  25347.96692177  .00000320  00000+0  38229-4 0  9995,2 52357  53.2178 223.9453 0001386  89.4810 270.6341 15.08826092202846
52358,STARLINK-3837,2025-12-13T22:45:51.809184,2025-12-14T13:04:14.456627,53.2153,224.0261,0.0001462,91.1399,268.9761,15.08828917,-13991-3,20284,1 52358U 22045AD  25347.94851631 -.00002513  00000+0 -13991-3 0  9992,2 52358  53.2153 224.0261 0001462  91.1399 268.9761 15.08828917202840
52359,STARLINK-3853,2025-12-13T23:08:26.270016,2025-12-14T13:04:14.456627,53.2165,223.9657,0.0001408,83.3049,276.8103,15.08830718,-13404-3,20284,1 52359U 22045AE  25347.96419294 -.00002420  00000+0 -13404-3 0  9996,2 52359  53.2165 223.9657 0001408  83.3049 276.8103 15.08830718202846
52361,STARLINK-3728,2025-12-13T22:56:27.780576,2025-12-14T13:04:14.456627,53.2157,223.9921,0.0001335,86.1818,273.9327,15.08837179,36943-4,20284,1 52361U 22045AG  25347.95587709  .00000300  00000+0  36943-4 0  9992,2 52361  53.2157 223.9921 0001335  86.1818 273.9327 15.08837179202842
52362,STARLINK-3848,2025-12-13T20:55:54.425280,2025-12-14T13:04:14.456627,53.2153,214.3668,0.0001349,83.7762,276.3384,15.08837188,18690-4,20296,1 52362U 22045AH  25347.87215770  .00000010  00000+0  18690-4 0  9997,2 52362  53.2153 214.3668 0001349  83.7762 276.3384 15.08837188202960
52363,STARLINK-3830,2025-12-13T22:51:09.635040,2025-12-14T13:04:14.456627,53.2165,224.0094,0.0001333,83.1671,276.9473,15.08828633,-28117-3,20284,1 52363U 22045AJ  25347.95219485 -.00004758  00000+0 -28117-3 0  9993,2 52363  53.2165 224.0094 0001333  83.1671 276.9473 15.08828633202848
52364,STARLINK-3820,2025-12-13T22:10:04.656864,2025-12-14T13:04:14.456627,53.2162,214.0474,0.0001387,95.1141,265.001,15.08826298,-18722-3,20297,1 52364U 22045AK  25347.92366501 -.00003265  00000+0 -18722-3 0  9996,2 52364  53.2162 214.0474 0001387  95.1141 265.0010 15.08826298202976
52365,STARLINK-3874,2025-12-13T22:41:53.392704,2025-12-14T13:04:14.456627,53.2157,214.0381,0.0001465,89.4531,270.6629,15.08838268,40156-4,20297,1 52365U 22045AL  25347.94575686  .00000351  00000+0  40156-4 0  9993,2 52365  53.2157 214.0381 0001465  89.4531 270.6629 15.08838268202972
52366,STARLINK-3808,2025-12-13T22:15:23.461632,2025-12-14T13:04:14.456627,53.2163,214.1197,0.0001372,88.3322,271.7827,15.08828987,-13426-3,20297,1 52366U 22045AM  25347.92735488 -.00002423  00000+0 -13426-3 0  9993,2 52366  53.2163 214.1197 0001372  88.3322 271.7827 15.08828987202978
52367,STARLINK-3817,2025-12-13T22:25:59.769984,2025-12-14T13:04:14.456627,53.2174,214.0871,0.0001352,90.7186,269.3961,15.0884451,-90039-4,20297,1 52367U 22045AN  25347.93471956 -.00001721  00000+0 -90039-4 0  9998,2 52367  53.2174 214.0871 0001352  90.7186 269.3961 15.08844510202974
52368,STARLINK-3834,2025-12-13T21:59:30.387552,2025-12-14T13:04:14.456627,53.2161,214.1723,0.0001438,91.0153,269.1004,15.0881884,68476-4,20296,1 52368U 22045AP  25347.91632393  .00000801  00000+0  68476-4 0  9997,2 52368  53.2161 214.1723 0001438  91.0153 269.1004 15.08818840202963
52369,STARLINK-3841,2025-12-13T22:20:41.406720,2025-12-14T13:04:14.456627,53.2164,214.1035,0.0001402,93.1523,266.963,15.08837617,23574-5,20297,1 52369U 22045AQ  25347.93103480 -.00000250  00000+0  23574-5 0  9990,2 52369  53.2164 214.1035 0001402  93.1523 266.9630 15.08837617202972
52370,STARLINK-3827,2025-12-13T20:36:05.348736,2025-12-14T13:04:14.456627,53.2158,214.4384,0.0001403,97.6529,262.4623,15.0883374,-29883-4,20296,1 52370U 22045AR  25347.85839524 -.00000763  00000+0 -29883-4 0  9996,2 52370  53.2158 214.4384 0001403  97.6529 262.4623 15.08833740202968
52371,STARLINK-3798,2025-12-13T22:06:10.207008,2025-12-14T13:04:14.456627,53.2173,214.1607,0.0001522,90.4281,269.6885,15.08842237,-11637-4,20296,1 52371U 22045AS  25347.92095147 -.00000473  00000+0 -11637-4 0  9996,2 52371  53.2173 214.1607 0001522  90.4281 269.6885 15.08842237202969
52372,STARLINK-3796,2025-12-13T21:54:11.449728,2025-12-14T13:04:14.456627,53.217,214.1882,0.0001438,107.4697,252.6452,15.08835874,79394-4,20296,1 52372U 22045AT  25347.91263252  .00000976  00000+0  79394-4 0  9990,2 52372  53.2170 214.1882 0001438 107.4697 252.6452 15.08835874202969
